Address A,Address B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Label
10.0.0.36,10.0.0.37,8,1480,4,740,4,740,15.76807726,0.205352184,28828.52222,28828.52222,Low
10.0.0.36,10.0.0.39,8,1480,4,740,4,740,15.76808289,0.812833383,7283.165436,7283.165436,Low
10.0.0.36,10.0.0.38,8,1480,4,740,4,740,15.76808608,0.373404539,15854.11901,15854.11901,Low
10.0.0.36,10.0.0.40,8,1480,4,740,4,740,15.76808893,0.982528544,6025.270244,6025.270244,Low
10.0.0.36,10.0.0.41,8,1480,4,740,4,740,15.7680994,1.177337247,5028.295856,5028.295856,Low
10.0.0.36,10.0.0.42,26,4810,12,2220,14,2590,16.11972198,1.231122788,14425.85595,16830.16528,Low
10.0.0.36,10.0.0.43,28,5180,12,2220,16,2960,16.13860292,1.510514369,11757.58428,15676.77904,Low
10.0.0.36,10.0.0.45,26,4810,12,2220,14,2590,16.1386163,2.21055607,8034.177572,9373.207168,Low
10.0.0.36,10.0.0.44,28,5180,12,2220,16,2960,16.13862002,1.823271844,9740.730686,12987.64091,Low
10.0.0.36,10.0.0.46,26,4810,12,2220,14,2590,16.13862351,2.413930539,7357.295379,8583.511276,Low
10.0.0.36,10.0.0.49,26,4810,12,2220,14,2590,16.15048238,3.593433343,4942.34853,5766.073285,Low
10.0.0.36,10.0.0.48,26,4810,12,2220,14,2590,16.15050286,3.133014112,5668.662625,6613.439729,Low
10.0.0.36,10.0.0.47,26,4810,12,2220,14,2590,16.15065326,2.57993913,6883.883342,8031.197232,Low
10.0.0.37,10.0.0.38,8,1480,4,740,4,740,15.97851043,0.162988943,36321.48225,36321.48225,Low
10.0.0.37,10.0.0.39,8,1480,4,740,4,740,15.9785196,0.602348149,9828.203191,9828.203191,Low
10.0.0.37,10.0.0.41,8,1480,4,740,4,740,15.97852308,0.966964513,6122.251562,6122.251562,Low
10.0.0.37,10.0.0.40,8,1480,4,740,4,740,15.97852644,0.772051678,7667.880491,7667.880491,Low
10.0.0.37,10.0.0.42,26,4810,12,2220,14,2590,16.25500773,1.095821814,16207.01447,18908.18355,Low
10.0.0.37,10.0.0.43,24,4440,12,2220,12,2220,16.25509452,1.493195289,11893.95662,11893.95662,Low
10.0.0.37,10.0.0.44,26,4810,12,2220,14,2590,16.25510203,1.706805523,10405.4034,12139.63731,Low
10.0.0.37,10.0.0.45,24,4440,12,2220,12,2220,16.26524954,2.083956337,8522.251491,8522.251491,Low
10.0.0.37,10.0.0.46,26,4810,12,2220,14,2590,16.26554139,2.28698951,7765.667452,9059.94536,Low
10.0.0.37,10.0.0.47,26,4810,12,2220,14,2590,16.26569071,2.464909327,7205.133189,8405.988721,Low
10.0.0.37,10.0.0.49,26,4810,12,2220,14,2590,16.26569879,3.508014036,5062.69354,5906.475797,Low
10.0.0.37,10.0.0.48,26,4810,12,2220,14,2590,16.26579005,3.101846966,5725.620959,6679.891119,Low
10.0.0.38,10.0.0.39,8,1480,4,740,4,740,16.15067993,0.43022645,13760.19536,13760.19536,Low
10.0.0.38,10.0.0.40,8,1480,4,740,4,740,16.15081991,0.620322313,9543.425854,9543.425854,Low
10.0.0.38,10.0.0.41,8,1480,4,740,4,740,16.21067303,0.734777452,8056.861277,8056.861277,Low
10.0.0.38,10.0.0.42,24,4440,12,2220,12,2220,16.68456177,0.666298351,26654.72603,26654.72603,Low
10.0.0.38,10.0.0.43,24,4440,12,2220,12,2220,16.73823471,1.010044463,17583.38435,17583.38435,Low
10.0.0.38,10.0.0.44,24,4440,12,2220,12,2220,16.73823804,1.22369609,14513.40749,14513.40749,Low
10.0.0.38,10.0.0.45,24,4440,12,2220,12,2220,16.73824414,1.61098391,11024.31867,11024.31867,Low
10.0.0.38,10.0.0.46,26,4810,12,2220,14,2590,16.73824721,1.81432047,9788.788857,11420.25367,Low
10.0.0.38,10.0.0.47,24,4440,12,2220,12,2220,16.73825016,1.992333317,8914.171062,8914.171062,Low
10.0.0.38,10.0.0.48,24,4440,12,2220,12,2220,16.73825335,2.629400648,6754.390973,6754.390973,Low
10.0.0.38,10.0.0.49,26,4810,12,2220,14,2590,16.7382568,3.035480682,5850.803171,6825.937033,Low
10.0.0.39,10.0.0.40,8,1480,4,740,4,740,16.61517531,0.15594196,37962.84207,37962.84207,Low
10.0.0.39,10.0.0.41,8,1480,4,740,4,740,16.73826212,0.216472124,27347.63207,27347.63207,Low
10.0.0.39,10.0.0.45,24,4440,12,2220,12,2220,16.94535981,1.403914248,12650.34529,12650.34529,Low
10.0.0.39,10.0.0.48,24,4440,12,2220,12,2220,17.00421876,2.363442662,7514.461969,7514.461969,Low
10.0.0.39,10.0.0.43,26,4810,12,2220,14,2590,17.00428185,0.911192319,19490.94569,22739.43663,Low
10.0.0.39,10.0.0.46,24,4440,12,2220,12,2220,17.00428633,1.548274708,11470.8326,11470.8326,Low
10.0.0.39,10.0.0.47,24,4440,12,2220,12,2220,17.00428951,1.726287109,10287.9758,10287.9758,Low
10.0.0.39,10.0.0.44,26,4810,12,2220,14,2590,17.00429368,0.95768095,18544.79824,21635.59795,Low
10.0.0.39,10.0.0.49,24,4440,12,2220,12,2220,17.00430377,2.769453477,6412.8176,6412.8176,Low
10.0.0.39,10.0.0.42,24,4440,12,2220,12,2220,17.00430701,0.346470734,51259.74074,51259.74074,Low
10.0.0.40,10.0.0.41,8,1480,4,740,4,740,16.89442733,0.051045056,115975.9723,115975.9723,Low
10.0.0.40,10.0.0.49,24,4440,12,2220,12,2220,17.12969615,2.644140357,6716.738751,6716.738751,Low
10.0.0.40,10.0.0.44,24,4440,12,2220,12,2220,17.13221035,0.829749953,21404.03857,21404.03857,Low
10.0.0.40,10.0.0.43,24,4440,12,2220,12,2220,17.13221753,0.650797168,27289.60861,27289.60861,Low
10.0.0.40,10.0.0.48,24,4440,12,2220,12,2220,17.13222082,2.235423158,7944.804516,7944.804516,Low
10.0.0.40,10.0.0.46,24,4440,12,2220,12,2220,17.13222547,1.420351439,12503.94762,12503.94762,Low
10.0.0.40,10.0.0.45,24,4440,12,2220,12,2220,17.13223871,1.309346861,13564.01465,13564.01465,Low
10.0.0.40,10.0.0.47,24,4440,12,2220,12,2220,17.15511165,1.575495011,11272.64757,11272.64757,Low
10.0.0.41,10.0.0.44,24,4440,12,2220,12,2220,17.2059422,0.756005889,23491.8805,23491.8805,Low
10.0.0.41,10.0.0.43,24,4440,12,2220,12,2220,17.20816027,0.540143844,32880.13035,32880.13035,Low
10.0.0.41,10.0.0.45,24,4440,12,2220,12,2220,17.24079671,1.200658734,14791.88007,14791.88007,Low
10.0.0.41,10.0.0.49,24,4440,12,2220,12,2220,17.24079987,2.532976332,7011.514389,7011.514389,Low
10.0.0.41,10.0.0.46,24,4440,12,2220,12,2220,17.2408059,1.311815232,13538.49198,13538.49198,Low
10.0.0.41,10.0.0.48,24,4440,12,2220,12,2220,17.24080909,2.195453485,8089.444901,8089.444901,Low
10.0.0.41,10.0.0.47,24,4440,12,2220,12,2220,17.24081227,1.489803059,11921.03875,11921.03875,Low
10.0.0.42,10.0.0.40,24,4440,12,2220,12,2220,17.05134673,0.457994861,38777.72768,38777.72768,Low
10.0.0.42,10.0.0.41,24,4440,12,2220,12,2220,17.10912146,0.486450816,36509.34363,36509.34363,Low
10.0.0.42,10.0.0.44,8,1480,4,740,4,740,17.19222922,0.555974402,10647.97224,10647.97224,Low
10.0.0.42,10.0.0.43,8,1480,4,740,4,740,17.19223213,0.212307625,27884.06681,27884.06681,Low
10.0.0.42,10.0.0.45,8,1480,4,740,4,740,17.24262858,0.850124211,6963.688274,6963.688274,Low
10.0.0.42,10.0.0.46,8,1480,4,740,4,740,17.24263147,1.203363406,4919.544645,4919.544645,Low
10.0.0.42,10.0.0.48,8,1480,4,740,4,740,17.24264233,1.989693354,2975.332851,2975.332851,Low
10.0.0.42,10.0.0.49,8,1480,4,740,4,740,17.24264562,2.43353023,2432.679869,2432.679869,Low
10.0.0.42,10.0.0.47,8,1480,4,740,4,740,17.30872543,1.405430568,4212.232276,4212.232276,Low
10.0.0.43,10.0.0.45,8,1480,4,740,4,740,17.56827359,0.524511977,11286.68221,11286.68221,Low
10.0.0.43,10.0.0.44,8,1480,4,740,4,740,17.5682773,0.179975933,32893.2869,32893.2869,Low
10.0.0.43,10.0.0.47,8,1480,4,740,4,740,17.63693019,1.077349998,5494.964506,5494.964506,Low
10.0.0.43,10.0.0.46,8,1480,4,740,4,740,17.63693302,0.809096826,7316.800425,7316.800425,Low
10.0.0.43,10.0.0.48,8,1480,4,740,4,740,17.63693593,1.646587678,3595.314163,3595.314163,Low
10.0.0.43,10.0.0.49,8,1480,4,740,4,740,17.63694085,2.03924193,2903.039562,2903.039562,Low
10.0.0.44,10.0.0.48,8,1480,4,740,4,740,17.87483786,1.492830452,3965.621141,3965.621141,Low
10.0.0.44,10.0.0.45,8,1480,4,740,4,740,17.87484085,0.217929723,27164.72044,27164.72044,Low
10.0.0.44,10.0.0.47,8,1480,4,740,4,740,17.87484379,0.839412914,7052.548157,7052.548157,Low
10.0.0.44,10.0.0.46,8,1480,4,740,4,740,17.87485239,0.57119388,10364.2567,10364.2567,Low
10.0.0.44,10.0.0.49,8,1480,4,740,4,740,17.87485531,1.801340277,3286.44181,3286.44181,Low
10.0.0.45,10.0.0.46,8,1480,4,740,4,740,18.13369813,0.31233861,18953.78865,18953.78865,Low
10.0.0.45,10.0.0.47,8,1480,4,740,4,740,18.1337082,0.580470496,10198.62343,10198.62343,Low
10.0.0.45,10.0.0.48,8,1480,4,740,4,740,18.1337117,1.167824749,5069.25376,5069.25376,Low
10.0.0.45,10.0.0.49,8,1480,4,740,4,740,18.13371489,1.542474369,3837.98922,3837.98922,Low
10.0.0.46,10.0.0.48,8,1480,4,740,4,740,18.50695713,0.860721239,6877.952735,6877.952735,Low
10.0.0.46,10.0.0.49,8,1480,4,740,4,740,18.50696272,1.177013473,5029.679044,5029.679044,Low
10.0.0.46,10.0.0.47,8,1480,4,740,4,740,18.50696581,0.261108943,22672.52868,22672.52868,Low
10.0.0.47,10.0.0.49,8,1480,4,740,4,740,18.83731182,0.892012054,6636.681616,6636.681616,Low
10.0.0.47,10.0.0.48,8,1480,4,740,4,740,18.90178476,0.46590046,12706.57685,12706.57685,Low
10.0.0.48,10.0.0.49,8,1480,4,740,4,740,19.40190854,0.327396927,18082.02677,18082.02677,Low
127.0.0.1,127.0.0.1,62599,8740914,62599,8740914,0,0,0.0,81.59186757,857037.7671,0.0,Low
