Address A,Address B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A,Label
10.0.0.48,10.0.0.47,8,1480,4,740,4,740,5.228870215,5.617458581,1053.857348,1053.857348,
10.0.0.48,10.0.0.49,8,1480,4,740,4,740,5.51312084,1.060063544,5584.570881,5584.570881,
10.0.0.48,10.0.0.45,8,1480,4,740,4,740,7.988848354,16.54430143,357.8271361,357.8271361,
10.0.0.48,10.0.0.24,16,2960,8,1480,8,1480,8.631234564,6.370712172,1858.504933,1858.504933,
10.0.0.48,10.0.0.36,24,4440,12,2220,12,2220,9.609883102,12.33262073,1440.083207,1440.083207,
10.0.0.48,10.0.0.38,24,4440,12,2220,12,2220,9.64353024,16.41142991,1082.172613,1082.172613,
10.0.0.48,10.0.0.41,24,4440,12,2220,12,2220,11.55218369,22.60104264,785.8044553,785.8044553,
10.0.0.48,10.0.0.16,24,4440,12,2220,12,2220,12.53033617,24.66590777,720.0221523,720.0221523,
10.0.0.48,10.0.0.21,16,2960,8,1480,8,1480,12.95515348,23.16707697,511.0700852,511.0700852,
10.0.0.48,10.0.0.10,24,4440,12,2220,12,2220,14.81593663,16.94058612,1048.369866,1048.369866,
10.0.0.48,10.0.0.43,8,1480,4,740,4,740,15.96193016,1.382055126,4283.476027,4283.476027,
10.0.0.48,10.0.0.44,8,1480,4,740,4,740,19.06285003,15.89694869,372.3985098,372.3985098,
10.0.0.48,10.0.0.29,24,4440,12,2220,12,2220,19.51647164,1.232558537,14409.05196,14409.05196,
10.0.0.48,10.0.0.23,16,2960,8,1480,8,1480,21.42813881,1.02621658,11537.52554,11537.52554,
10.0.0.48,10.0.0.20,16,2960,8,1480,8,1480,22.96657107,5.259802365,2251.035149,2251.035149,
10.0.0.48,10.0.0.40,24,4440,12,2220,12,2220,28.41213138,0.790793272,22458.46118,22458.46118,
10.0.0.48,10.0.0.17,24,4440,12,2220,12,2220,35.16520406,1.187825797,14951.6874,14951.6874,
10.0.0.49,10.0.0.11,24,4440,12,2220,12,2220,6.202392352,22.89943949,775.5648347,775.5648347,
10.0.0.49,10.0.0.25,16,2960,8,1480,8,1480,6.579544072,3.448267315,3433.608511,3433.608511,
10.0.0.49,10.0.0.37,24,4440,12,2220,12,2220,6.825894851,6.520303849,2723.799444,2723.799444,
10.0.0.49,10.0.0.45,8,1480,4,740,4,740,6.938241556,28.02158131,211.265736,211.265736,
10.0.0.49,10.0.0.35,24,4440,12,2220,12,2220,9.355183673,17.33810988,1024.333109,1024.333109,
10.0.0.49,10.0.0.23,16,2960,8,1480,8,1480,11.56175771,2.538711659,4663.782891,4663.782891,
10.0.0.49,10.0.0.14,24,4440,12,2220,12,2220,14.33806255,18.2742067,971.8616131,971.8616131,
10.0.0.49,10.0.0.19,16,2960,8,1480,8,1480,14.7852852,8.748080947,1353.439694,1353.439694,
10.0.0.49,10.0.0.22,16,2960,8,1480,8,1480,15.44198084,8.435042527,1403.668086,1403.668086,
10.0.0.49,10.0.0.10,24,4440,12,2220,12,2220,16.01059322,23.73453039,748.2768652,748.2768652,
10.0.0.49,10.0.0.24,16,2960,8,1480,8,1480,18.15489122,5.925276443,1998.219005,1998.219005,
10.0.0.49,10.0.0.41,24,4440,12,2220,12,2220,20.50956659,3.827801237,4639.739344,4639.739344,
10.0.0.49,10.0.0.43,8,1480,4,740,4,740,20.68551456,17.15078122,345.1737809,345.1737809,
10.0.0.49,10.0.0.32,24,4440,12,2220,12,2220,23.81061632,8.44967256,2101.856595,2101.856595,
10.0.0.49,10.0.0.31,24,4440,12,2220,12,2220,26.1764209,8.616474355,2061.167859,2061.167859,
10.0.0.49,10.0.0.17,24,4440,12,2220,12,2220,26.61315116,0.688048393,25812.1379,25812.1379,
10.0.0.49,10.0.0.16,24,4440,12,2220,12,2220,27.20837913,8.658906144,2051.067387,2051.067387,
10.0.0.49,10.0.0.27,24,4440,12,2220,12,2220,29.75818296,4.441808826,3998.371091,3998.371091,
127.0.0.1,127.0.0.1,61655,8546936,61655,8546936,0,0,0,66.17257433,1033290.433,0,
127.0.0.1,127.0.0.53,142,16131,71,6178,71,9953,2.882257476,61.70610924,800.9579701,1290.374664,
